time,open,high,low,close,volume
1789611600,4296.9,4297.6,4294.7,4294.7,100
1789611900,4294.6,4296.4,4294.4,4296.0,57
1789612200,4295.8,4295.8,4289.2,4290.0,142
1789612500,4290.1,4291.3,4287.4,4287.8,153
1789612800,4287.6,4295.0,4285.9,4292.4,195
1789613100,4292.6,4293.8,4286.9,4287.7,124
1789613400,4288.1,4288.6,4279.1,4280.3,253
1789613700,4279.1,4285.5,4278.5,4281.3,264
1789614000,4282.0,4288.0,4281.6,4286.9,229
1789614300,4286.7,4290.8,4285.3,4290.3,101
1789614600,4289.0,4289.8,4286.5,4289.5,92
1789614900,4289.6,4291.3,4287.6,4290.7,123
1789615200,4289.3,4290.2,4287.4,4290.2,36
1789615500,4290.5,4291.1,4289.2,4290.2,42
1789615800,4290.3,4296.6,4290.1,4294.8,278
1789616100,4294.6,4298.2,4294.1,4297.2,118
1789616400,4297.3,4301.0,4296.1,4300.9,168
1789616700,4301.0,4301.2,4298.5,4300.1,107
1789617000,4300.5,4301.1,4299.1,4301.1,35
1789617300,4301.2,4302.2,4300.2,4300.5,85
1789617600,4300.0,4300.2,4298.2,4299.0,55
1789617900,4298.3,4301.2,4297.5,4301.2,77
1789618200,4300.5,4300.5,4297.1,4298.7,98
1789618500,4298.1,4298.7,4297.3,4298.0,78
1789618800,4298.1,4300.0,4296.9,4298.9,65
1789619100,4298.0,4298.9,4295.9,4296.3,66
1789619400,4295.0,4298.0,4294.8,4297.3,32
1789619700,4296.7,4301.1,4296.7,4299.8,48
1789620000,4299.7,4301.2,4297.9,4300.1,30
1789620300,4300.4,4303.9,4300.4,4301.9,69
1789620600,4301.8,4303.4,4300.2,4301.9,62
1789620900,4301.8,4303.3,4300.5,4301.6,33
1789621200,4302.0,4303.5,4301.8,4302.8,31
1789621500,4302.0,4302.6,4301.8,4301.9,7
1789621800,4301.6,4301.6,4298.6,4298.6,63
1789622100,4298.4,4298.5,4293.3,4293.8,67
1789622400,4292.0,4292.0,4290.3,4291.6,133
1789622700,4292.0,4292.6,4290.8,4290.8,24
1789623000,4291.9,4301.5,4291.0,4298.5,106
1789623300,4299.6,4301.7,4297.2,4301.4,109
1789623600,4301.9,4302.6,4298.9,4301.6,27
1789623900,4302.9,4303.8,4300.8,4301.6,55
1789624200,4302.4,4307.9,4302.4,4307.9,95
1789624500,4308.0,4309.5,4306.5,4308.3,110
1789624800,4308.3,4313.2,4308.3,4310.6,181
1789625100,4311.7,4315.4,4311.7,4314.1,89
1789625400,4315.0,4316.9,4313.2,4316.9,157
1789625700,4316.5,4316.5,4309.5,4312.0,142
