time,open,high,low,close,volume
1789611600,29421.75,29429.5,29412.0,29417.75,6072
1789612200,29418.25,29450.0,29416.25,29444.0,7617
1789612800,29444.0,29454.25,29438.0,29443.75,5415
1789613400,29443.25,29449.75,29418.0,29422.5,7067
1789614000,29422.5,29444.25,29419.0,29439.5,4002
1789614600,29439.75,29446.75,29428.0,29433.5,3942
1789615200,29433.25,29449.0,29427.75,29446.5,2819
1789615800,29446.25,29454.0,29439.0,29453.0,2879
1789616400,29453.25,29463.5,29441.25,29458.0,5360
1789617000,29458.25,29466.75,29449.5,29460.0,3845
1789617600,29460.5,29469.5,29459.0,29463.0,3045
1789618200,29462.25,29464.25,29447.75,29449.75,3220
1789618800,29449.25,29455.25,29440.5,29451.25,3739
1789619400,29451.0,29463.5,29439.25,29461.0,4540
1789620000,29461.0,29471.75,29457.5,29459.75,4005
1789620600,29459.75,29460.25,29443.0,29450.5,3248
1789621200,29450.25,29454.0,29443.5,29443.5,2345
1789621800,29443.75,29447.0,29426.5,29428.5,4721
1789622400,29428.5,29441.75,29420.75,29429.0,5512
1789623000,29429.5,29432.5,29403.75,29409.25,7453
1789623600,29410.75,29413.0,29390.75,29397.5,6373
1789624200,29397.75,29405.5,29371.0,29373.25,6777
1789624800,29372.5,29413.75,29368.75,29392.75,10702
1789625400,29393.0,29398.75,29376.0,29392.0,7279
1789626000,29392.5,29444.75,29388.25,29443.75,8462
1789626600,29443.75,29463.0,29440.75,29446.0,9859
1789627200,29445.75,29470.0,29445.75,29461.75,6609
1789627800,29462.5,29473.75,29456.25,29468.75,4836
1789628400,29469.0,29522.0,29462.0,29518.0,13422
1789629000,29518.5,29536.75,29506.0,29522.0,8243
1789629600,29523.0,29551.5,29508.75,29548.75,7293
1789630200,29549.25,29566.75,29536.75,29545.75,7625
1789630800,29545.0,29550.25,29532.5,29533.5,4168
1789631400,29533.5,29534.75,29509.25,29517.5,5638
1789632000,29518.5,29533.75,29512.0,29526.5,6338
1789632600,29525.5,29531.25,29485.0,29490.25,7540
1789633200,29490.25,29520.25,29488.0,29515.75,5735
1789633800,29516.0,29537.25,29504.75,29535.75,5853
1789634400,29535.75,29544.0,29524.0,29542.25,3438
1789635000,29541.25,29561.75,29534.5,29555.5,5839
1789635600,29555.75,29584.0,29555.25,29577.5,6918
1789636200,29577.75,29592.5,29556.25,29557.5,5894
1789636800,29558.25,29566.0,29553.0,29555.75,3769
1789637400,29556.25,29573.75,29553.5,29563.5,4230
1789638000,29563.75,29572.75,29545.5,29550.75,3845
1789638600,29551.0,29580.0,29550.5,29558.25,5409
1789639200,29558.5,29578.0,29557.75,29572.0,3750
1789639800,29572.25,29582.75,29561.75,29562.75,3629
1789640400,29562.25,29589.5,29562.25,29578.25,4024
1789641000,29579.0,29590.5,29570.75,29579.0,4894
1789641600,29577.75,29580.5,29561.5,29567.0,3682
1789642200,29567.25,29589.5,29565.0,29585.5,3134
1789642800,29586.25,29613.0,29582.5,29583.75,10076
1789643400,29583.75,29592.0,29566.0,29576.0,6030
1789644000,29575.0,29585.75,29565.0,29577.75,4761
1789644600,29577.5,29582.0,29566.0,29575.25,3433
1789645200,29575.75,29576.0,29558.25,29565.0,4439
1789645800,29565.25,29623.0,29555.0,29620.75,14495
1789646400,29621.0,29668.0,29596.0,29667.25,21199
1789647000,29667.0,29687.5,29662.5,29687.5,12992
1789647600,29687.25,29726.25,29681.5,29725.25,13693
1789648200,29724.5,29753.25,29712.0,29743.0,23654
1789648800,29743.25,29744.75,29708.25,29714.0,13360
1789649400,29714.5,29732.25,29711.0,29724.25,10771
1789650000,29724.0,29750.0,29715.0,29725.5,15291
1789650600,29725.5,29742.25,29714.5,29727.75,12580
1789651200,29728.25,29733.0,29709.5,29717.75,14914
1789651800,29717.75,29737.75,29605.75,29620.5,100886
1789652400,29620.5,29669.5,29613.0,29664.5,75208
1789653000,29664.5,29694.75,29644.0,29689.25,53232
1789653600,29689.0,29691.0,29638.75,29658.75,56217
1789654200,29658.75,29719.5,29646.5,29709.5,53683
1789654800,29709.25,29741.25,29692.25,29712.0,41478
1789655400,29712.25,29744.75,29708.5,29724.75,33495
1789656000,29725.25,29748.25,29680.75,29693.5,47530
1789656600,29693.25,29698.0,29667.25,29680.0,40850
1789657200,29680.25,29693.5,29652.0,29681.75,38351
1789657800,29681.5,29698.0,29670.0,29693.5,26651
1789658400,29694.0,29714.0,29678.5,29706.5,26258
1789659000,29706.5,29720.75,29698.75,29719.5,19284
1789659600,29719.5,29744.75,29718.0,29740.75,24939
1789660200,29740.75,29746.5,29726.5,29743.0,19777
1789660800,29743.25,29746.5,29717.0,29740.5,22762
1789661400,29740.5,29744.5,29732.25,29738.0,12301
1789662000,29738.0,29753.0,29729.25,29746.75,17899
1789662600,29747.25,29750.5,29717.0,29729.75,22284
1789663200,29729.25,29749.75,29724.5,29743.0,16638
1789663800,29743.0,29747.25,29703.75,29740.75,35465
1789664400,29741.25,29767.0,29738.0,29747.75,27431
1789665000,29747.75,29748.5,29730.5,29739.0,15622
1789665600,29738.75,29743.25,29721.25,29726.75,16145
1789666200,29726.5,29736.25,29717.25,29724.0,14453
1789666800,29723.75,29746.5,29723.5,29738.75,12130
1789667400,29738.25,29743.25,29727.5,29742.25,11065
1789668000,29742.5,29747.5,29724.0,29728.25,12485
1789668600,29728.0,29740.0,29720.75,29735.75,13814
1789669200,29735.75,29738.5,29723.0,29726.75,9413
1789669800,29726.5,29734.25,29708.25,29709.5,13860
1789670400,29709.5,29728.5,29705.25,29721.25,13435
1789671000,29721.25,29726.25,29715.0,29722.0,9815
1789671600,29722.0,29751.25,29719.75,29739.75,20675
1789672200,29739.5,29746.5,29734.5,29744.0,10552
1789672800,29744.0,29746.25,29727.75,29731.75,11635
1789673400,29732.0,29760.75,29730.25,29758.0,17335
1789674000,29758.25,29766.0,29746.5,29753.5,16754
1789674600,29753.5,29793.25,29731.5,29744.75,47238
1789675200,29744.75,29748.0,29734.75,29743.5,14076
1789675800,29743.25,29744.75,29715.75,29716.25,9874
1789676400,29716.5,29719.5,29714.75,29715.25,4077
1789677000,29715.0,29722.75,29713.5,29721.0,3807
1789677600,29720.25,29722.75,29713.25,29716.5,3792
1789678200,29716.25,29725.75,29712.25,29719.75,2859
1789682400,29723.5,29729.75,29695.5,29699.25,7105
1789683000,29699.25,29707.5,29690.75,29697.5,3956
1789683600,29698.25,29701.5,29680.0,29683.0,4848
1789684200,29682.5,29687.25,29672.5,29681.25,5653
1789684800,29681.75,29684.5,29673.0,29683.5,3243
1789685400,29683.25,29692.5,29674.0,29687.5,4351
1789686000,29687.5,29710.0,29686.25,29707.0,7317
1789686600,29706.5,29712.5,29685.75,29695.0,7366
1789687200,29694.75,29704.5,29688.25,29689.0,4475
1789687800,29689.25,29701.0,29686.0,29698.75,2866
1789688400,29698.5,29705.75,29690.5,29698.5,4594
1789689000,29698.0,29702.25,29694.75,29696.25,2266
1789689600,29696.5,29708.5,29678.5,29690.25,12158
1789690200,29690.25,29701.75,29676.25,29694.75,8373
1789690800,29695.25,29700.75,29682.0,29686.75,5394
1789691400,29687.25,29698.0,29671.0,29672.25,5833
1789692000,29672.25,29685.0,29662.25,29665.0,10015
1789692600,29665.5,29671.25,29658.75,29666.25,4484
1789693200,29666.0,29682.25,29656.25,29665.25,8873
1789693800,29665.5,29670.75,29647.5,29659.25,7888
1789694400,29659.75,29664.75,29649.0,29657.5,5151
1789695000,29658.0,29668.0,29652.25,29662.0,5722
1789695600,29661.75,29683.0,29660.25,29680.5,7267
1789696200,29680.25,29681.75,29669.0,29678.75,4432
1789696800,29678.5,29684.5,29670.5,29671.5,4842
1789697400,29671.5,29681.5,29661.25,29681.25,5495
1789698000,29681.0,29693.25,29680.0,29687.75,6493
1789698600,29688.0,29692.5,29682.25,29686.25,3742
1789699200,29686.5,29699.75,29686.5,29698.0,3964
1789699800,29697.75,29703.75,29686.25,29693.0,7722
1789700400,29693.75,29729.0,29688.75,29725.25,9461
1789701000,29725.25,29738.25,29719.25,29729.5,9670
1789701600,29729.0,29738.5,29728.0,29733.5,4508
1789702200,29734.0,29746.75,29724.5,29743.0,6936
1789702800,29743.25,29764.0,29742.25,29762.25,6659
1789703400,29762.0,29764.5,29749.0,29755.25,4826
1789704000,29755.0,29768.25,29754.75,29762.75,5800
1789704600,29763.0,29773.5,29760.75,29766.5,4678
1789705200,29766.75,29772.75,29754.75,29772.5,4914
1789705800,29772.5,29779.75,29766.0,29769.5,5311
