time,open,high,low,close,volume
1788843600,30035.0,30035.0,29975.0,29983.0,237
1788845400,29975.25,29982.25,29908.0,29908.0,275
1788847200,29912.0,29914.0,29845.0,29873.5,246
1788849000,29873.25,29915.0,29857.0,29897.5,174
1788850800,29900.0,29935.5,29893.5,29920.0,87
1788852600,29908.75,29909.25,29827.0,29827.0,229
1788854400,29826.5,29832.0,29775.5,29798.25,374
1788856200,29794.0,29825.0,29785.5,29802.5,129
1788858000,29788.75,29842.75,29783.5,29836.25,93
1788859800,29847.0,29900.0,29847.0,29900.0,136
1788861600,29890.5,29940.0,29873.0,29907.75,151
1788863400,29900.25,29900.25,29848.0,29868.25,118
1788865200,29863.75,29875.5,29833.75,29860.0,167
1788867000,29864.0,29899.0,29839.5,29897.75,291
1788868800,29882.5,29893.0,29848.5,29893.0,87
1788870600,29895.25,29950.5,29889.0,29945.25,253
1788872400,29947.0,29966.0,29932.75,29948.25,312
1788874200,29944.0,29984.0,29752.5,29800.0,2030
1788876000,29798.5,29820.5,29721.0,29812.0,1370
1788877800,29807.0,29859.25,29786.75,29859.25,584
1788879600,29859.75,29933.0,29845.5,29906.0,872
1788881400,29907.0,29940.75,29893.75,29898.0,394
1788883200,29903.25,29911.5,29860.0,29865.75,353
1788885000,29864.5,29905.25,29847.25,29871.5,506
1788886800,29868.25,29938.0,29868.0,29913.5,297
1788888600,29914.75,29926.5,29886.25,29886.25,159
1788890400,29890.25,29910.0,29883.0,29896.0,142
1788892200,29890.0,29907.5,29818.25,29875.5,412
1788894000,29874.0,29879.75,29841.75,29858.5,463
1788895800,29860.5,29861.25,29789.5,29845.0,827
1788897600,29844.0,29846.75,29800.0,29800.0,206
1788899400,29801.0,29824.0,29800.0,29818.25,126
1788904800,29818.25,29834.25,29801.75,29824.0,90
1788906600,29817.75,29840.0,29814.5,29840.0,33
1788908400,29842.75,29842.75,29809.75,29809.75,50
1788910200,29813.25,29813.25,29786.75,29794.25,146
1788912000,29800.0,29856.0,29800.0,29823.25,150
1788913800,29823.25,29856.5,29803.25,29854.25,115
1788915600,29856.75,29896.5,29855.0,29887.0,252
1788917400,29885.0,29902.0,29875.0,29887.0,187
1788919200,29891.0,29908.5,29882.0,29900.0,230
1788921000,29901.0,29922.0,29898.0,29907.25,108
1788922800,29908.0,29908.0,29882.5,29897.75,99
1788924600,29890.5,29892.5,29858.5,29858.5,61
1788926400,29857.0,29884.25,29848.25,29878.5,58
1788928200,29889.75,29915.0,29888.0,29911.0,54
1788930000,29911.75,29911.75,29863.75,29882.75,58
1788931800,29869.0,29917.5,29860.0,29917.5,95
1788933600,29918.0,29930.0,29885.25,29885.25,82
1788935400,29892.75,29909.0,29876.25,29876.5,75
1788937200,29878.25,29910.5,29857.75,29908.25,112
1788939000,29908.25,29908.25,29862.5,29880.0,62
1788940800,29876.5,29905.0,29863.75,29889.0,70
1788942600,29883.5,29886.0,29835.75,29860.75,114
1788944400,29858.5,29870.0,29813.0,29824.0,102
1788946200,29826.5,29833.25,29686.0,29695.0,606
1788948000,29696.0,29729.0,29666.75,29715.75,321
1788949800,29712.0,29726.0,29665.5,29686.5,198
1788951600,29688.5,29725.5,29675.0,29714.5,217
1788953400,29708.25,29746.5,29672.25,29692.75,470
1788955200,29696.5,29696.5,29629.25,29650.5,412
1788957000,29640.0,29697.25,29640.0,29685.0,144
1788958800,29686.0,29754.5,29684.5,29750.25,305
1788960600,29752.75,29862.5,29713.0,29858.25,1597
1788962400,29855.5,29888.0,29754.0,29826.0,1244
1788964200,29826.75,29839.0,29788.0,29823.5,445
1788966000,29824.75,29858.0,29652.0,29683.75,1520
1788967800,29685.75,29770.0,29684.25,29740.25,682
