time,open,high,low,close,volume
1788840000,2994.1,2994.9,2994.1,2994.9,3
1788841800,2994.0,2994.5,2994.0,2994.5,3
1788843600,2992.6,2993.0,2991.0,2991.0,6
1788845400,2990.0,2990.5,2984.5,2984.5,18
1788847200,2985.1,2985.6,2980.0,2980.0,11
1788849000,2979.0,2983.4,2979.0,2983.1,18
1788850800,2983.0,2987.4,2983.0,2984.0,8
1788852600,2983.2,2983.2,2977.0,2978.3,23
1788854400,2978.6,2980.9,2977.0,2980.9,7
1788856200,2979.5,2982.0,2979.0,2980.2,18
1788858000,2981.0,2985.3,2981.0,2985.2,9
1788859800,2985.0,2987.5,2985.0,2986.7,4
1788861600,2988.3,2991.1,2987.0,2991.1,14
1788863400,2986.9,2987.7,2986.9,2987.6,6
1788865200,2988.7,2989.2,2988.7,2989.2,2
1788867000,2988.8,2988.8,2988.8,2988.8,1
1788868800,2990.0,2990.0,2987.8,2990.0,7
1788870600,2992.0,2995.0,2992.0,2995.0,11
1788872400,2997.7,2997.7,2993.4,2993.4,14
1788874200,2989.2,2991.7,2981.6,2990.2,51
1788876000,2991.0,2991.7,2984.2,2988.5,48
1788877800,2988.8,2992.9,2988.0,2992.9,13
1788879600,2991.4,2994.1,2991.0,2994.1,19
1788881400,2993.2,2995.0,2992.5,2995.0,14
1788883200,2996.0,2996.6,2992.8,2994.0,10
1788885000,2993.3,2994.8,2991.0,2991.0,33
1788886800,2992.4,2998.1,2992.4,2998.0,14
1788888600,2999.0,3000.0,2997.4,2998.0,9
1788890400,2998.4,2999.0,2998.4,2999.0,3
1788892200,2993.8,2993.9,2992.0,2993.9,4
1788894000,2994.0,2994.0,2992.1,2993.6,4
1788895800,2991.6,2991.6,2984.2,2984.6,26
1788897600,2986.7,2986.7,2985.1,2985.9,26
1788899400,2985.2,2986.7,2983.2,2986.7,15
1788904800,2984.4,2985.8,2984.4,2985.8,3
1788906600,2986.0,2986.2,2986.0,2986.0,3
1788908400,2986.6,2986.6,2985.8,2985.8,3
1788910200,2985.0,2985.0,2982.5,2984.5,27
1788912000,2986.1,2986.1,2986.1,2986.1,2
1788913800,2984.6,2984.6,2983.8,2983.8,10
1788915600,2986.2,2986.6,2986.2,2986.6,5
1788917400,2987.2,2987.2,2985.2,2985.2,5
1788919200,2985.5,2985.5,2983.0,2983.0,6
1788921000,2983.2,2984.5,2983.2,2983.4,10
1788922800,2982.6,2982.6,2982.3,2982.3,5
1788924600,2983.0,2983.0,2983.0,2983.0,1
1788926400,2982.0,2982.0,2982.0,2982.0,1
1788928200,2983.9,2984.0,2983.9,2984.0,2
1788930000,2984.8,2984.8,2983.3,2983.3,6
1788931800,2984.4,2986.7,2983.7,2986.3,17
1788933600,2987.2,2987.2,2986.3,2986.3,3
1788935400,2984.3,2984.3,2984.3,2984.3,1
1788937200,2982.5,2986.0,2982.5,2986.0,6
1788942600,2981.5,2982.3,2981.4,2982.3,3
1788944400,2983.0,2983.0,2979.9,2979.9,8
1788946200,2978.2,2978.2,2970.0,2970.0,28
1788948000,2971.7,2974.5,2970.0,2973.9,32
1788949800,2973.6,2973.6,2966.6,2966.6,17
1788951600,2968.4,2970.9,2966.3,2969.4,16
1788953400,2969.4,2974.5,2969.4,2971.0,7
1788955200,2969.5,2970.1,2962.9,2966.6,25
1788957000,2966.6,2968.6,2966.6,2968.6,4
1788958800,2970.2,2975.9,2969.9,2973.0,21
1788960600,2973.0,2979.4,2965.0,2968.2,39
1788962400,2967.8,2970.8,2959.0,2964.3,125
1788964200,2964.0,2964.0,2957.0,2958.1,46
1788966000,2960.1,2963.2,2947.7,2949.8,124
1788967800,2950.3,2955.5,2947.8,2947.8,77
1788969600,2948.1,2949.6,2944.2,2946.7,44
1788971400,2946.9,2950.0,2946.5,2948.0,20
1788973200,2947.0,2949.3,2946.4,2948.0,31
