time,open,high,low,close,volume
1789060800,366.1817,366.44,366.09,366.44,114352
1789061100,366.44,367.1725,366.2,366.83,246452
1789061400,366.86,367.57,366.71,367.225,228711
1789061700,367.26,367.85,366.1,366.1999,370711
1789062000,366.1705,367.56,366.0,367.3818,247755
1789062300,367.385,367.5,366.3,366.39,139408
1789062600,366.47,366.66,366.19,366.43,121208
1789062900,366.44,366.495,365.3501,365.4565,263931
1789063200,365.455,365.9,365.31,365.415,202529
1789063500,365.4025,365.69,364.88,365.51,236008
1789063800,365.5,366.04,365.47,365.6,189391
1789064100,365.56,365.69,365.35,365.65,171368
1789064400,365.65,366.2,365.6089,365.89,216651
1789064700,365.89,366.0,365.5,365.85,135039
1789065000,365.8213,365.9499,365.43,365.5785,130403
1789065300,365.6372,366.09,365.4556,366.03,130669
1789065600,366.0007,366.1,365.8401,366.05,138652
1789065900,366.02,366.25,365.7191,366.045,116964
1789066200,365.99,366.6299,365.81,366.465,229859
1789066500,366.42,366.58,366.232,366.27,193529
1789066800,366.27,366.48,365.46,365.46,199033
1789067100,365.46,366.1,365.38,365.975,263896
1789067400,365.92,366.03,364.5208,364.82,442050
1789067700,364.82,365.42,363.93,364.065,393679
1789068000,364.01,364.37,363.78,364.14,237621
1789068300,364.21,364.38,363.71,363.945,242487
1789068600,363.96,364.49,363.82,364.4,238836
1789068900,364.4,364.48,363.535,363.56,260827
1789069200,363.575,364.11,363.46,363.835,236515
1789069500,363.85,364.04,363.45,363.7499,222318
1789069800,363.74,363.88,362.77,363.18,506046
1789070100,363.15,363.69,362.98,363.56,2575265
1789133400,364.19,366.49,361.6,364.46,1425542
1789133700,364.45,366.94,363.9001,366.77,788905
1789134000,366.7871,368.66,366.45,367.075,1097827
1789134300,367.075,367.6894,363.71,367.515,1275644
1789134600,367.5387,367.9,364.64,364.985,805717
1789134900,364.985,368.4,364.7759,368.4,692736
1789135200,368.31,368.42,365.85,366.6799,568191
1789135500,366.6799,368.39,366.32,366.925,571224
1789135800,366.935,367.55,364.63,365.08,572101
1789136100,365.0001,365.23,363.43,364.8499,685344
1789136400,364.8,365.21,363.4601,363.71,457408
1789136700,363.7101,366.55,363.09,366.435,644773
1789137000,366.435,366.5,364.81,365.67,451330
1789137300,365.5612,366.0,363.86,364.15,405316
1789137600,364.13,365.58,364.0,364.78,311889
1789137900,364.785,366.2,364.785,366.2,477351
1789138200,366.21,366.21,364.85,364.98,299795
1789138500,364.98,365.05,364.1001,364.91,320108
1789138800,364.8,365.42,364.74,365.18,166603
1789139100,365.185,365.96,365.04,365.765,291032
1789139400,365.8,366.11,365.57,365.7398,224784
1789139700,365.7257,367.23,365.7199,367.11,478400
1789140000,367.13,367.17,365.33,365.47,393595
1789140300,365.47,366.5099,365.11,366.33,327236
1789140600,366.23,366.3386,365.56,365.8511,194756
1789140900,365.95,366.1,365.48,365.8254,170215
1789141200,365.835,365.95,365.4,365.5,166985
1789141500,365.45,365.52,364.29,364.37,280226
1789141800,364.4477,365.18,364.3927,365.11,221141
1789142100,365.12,365.628,364.95,365.12,179962
1789142400,365.18,366.4,365.12,366.3601,269430
1789142700,366.3601,366.59,364.9005,365.45,363827
1789143000,365.47,365.925,365.0505,365.07,164771
1789143300,365.08,365.17,364.5929,364.78,211730
1789143600,364.805,364.8934,364.0,364.35,254228
1789143900,364.345,365.2,364.345,365.06,256158
1789144200,365.0305,365.8099,364.78,365.6777,204191
1789144500,365.75,365.78,364.78,364.8126,220040
1789144800,364.87,365.4499,364.42,365.375,218421
1789145100,365.38,365.4799,365.19,365.24,129666
1789145400,365.219,365.5899,365.03,365.5899,158710
1789145700,365.555,365.71,364.6803,364.82,186710
1789146000,364.84,365.3499,364.58,364.72,131955
1789146300,364.745,365.32,364.53,365.28,131219
1789146600,365.28,365.5,365.01,365.365,138884
1789146900,365.375,365.8,365.31,365.545,204550
1789147200,365.545,365.8,365.2512,365.28,241859
1789147500,365.34,366.0,365.27,365.95,173019
1789147800,366.0,366.55,365.871,366.11,336931
1789148100,366.17,366.45,365.9201,366.09,249548
1789148400,366.065,366.19,365.19,365.37,215016
1789148700,365.37,365.65,365.11,365.44,178168
1789149000,365.435,365.53,364.88,365.035,165869
1789149300,365.0,365.35,364.91,365.12,183178
1789149600,365.12,365.2,364.68,365.06,199562
1789149900,365.07,365.135,364.6901,364.885,125402
1789150200,364.91,365.38,364.9,365.35,162459
1789150500,365.3288,365.58,365.02,365.49,177722
1789150800,365.52,365.56,364.8,364.955,161494
1789151100,364.92,365.17,364.77,365.0101,151680
1789151400,365.065,365.25,364.6,364.815,174958
1789151700,364.8,365.175,364.75,364.84,152399
1789152000,364.81,364.85,364.4,364.65,143211
1789152300,364.635,364.75,364.31,364.3248,147724
1789152600,364.31,364.47,364.0,364.44,204120
1789152900,364.44,365.2505,364.3771,365.225,257123
1789153200,365.215,365.39,364.75,364.985,257937
1789153500,364.985,365.07,364.24,364.4,216682
1789153800,364.365,365.03,364.2,365.03,233684
1789154100,365.05,365.12,364.77,364.86,221680
1789154400,364.825,365.11,364.14,364.455,228692
1789154700,364.38,364.65,364.05,364.1106,263249
1789155000,364.1105,365.11,364.09,365.06,258742
1789155300,365.06,365.15,364.889,365.09,196457
1789155600,365.08,366.5,365.0,366.07,527832
1789155900,366.059,366.23,365.5,366.02,367529
1789156200,366.02,366.13,365.45,365.705,442370
1789156500,365.67,365.9468,365.07,365.44,3089230
1789392600,359.95,367.73,359.0843,365.37,1928379
1789392900,365.331,365.93,360.93,361.67,1102544
1789393200,361.7,362.2,359.96,361.815,1020263
1789393500,361.73,361.73,359.9101,360.6856,699906
1789393800,360.705,362.42,360.62,361.8597,634495
1789394100,361.815,361.845,360.06,360.21,437085
1789394400,360.225,360.79,359.7601,360.2,468563
1789394700,360.0904,361.8,359.91,360.99,512278
1789395000,360.92,361.4499,360.38,360.9,341668
1789395300,360.81,361.0601,358.61,358.835,973484
1789395600,358.835,359.3799,357.49,357.49,652825
1789395900,357.49,358.3815,357.04,358.338,659143
1789396200,358.2917,359.1372,357.7,359.0,585779
1789396500,359.0,359.23,358.12,358.2569,399595
1789396800,358.2,358.81,357.81,358.76,354846
1789397100,358.71,359.38,358.59,359.22,292941
1789397400,359.19,359.26,358.41,358.575,257599
1789397700,358.58,358.72,358.06,358.57,221641
1789398000,358.61,359.03,358.4285,358.525,230250
1789398300,358.525,359.58,358.45,359.08,323783
1789398600,359.085,359.8,359.04,359.43,303167
1789398900,359.4408,359.949,359.1783,359.345,255417
1789399200,359.3301,360.5,359.2001,360.29,355159
1789399500,360.26,360.77,360.0,360.1368,413641
1789399800,360.115,362.15,359.9001,362.1499,539895
1789400100,362.04,363.15,361.72,362.9098,545779
1789400400,362.96,363.7001,362.935,363.4,635896
1789400700,363.4072,363.755,363.2302,363.6726,409774
1789401000,363.68,363.9,363.1101,363.6129,434710
1789401300,363.6396,363.6556,363.06,363.1542,281208
1789401600,363.1745,364.22,362.9917,363.9,463390
1789401900,363.91,364.14,362.88,362.92,292227
1789402200,362.8901,362.9999,362.33,362.47,314235
1789402500,362.4738,363.93,362.4301,363.81,364417
1789402800,363.77,364.1,363.23,363.575,268361
1789403100,363.5503,363.64,362.52,363.245,226631
1789403400,363.2893,363.354,362.77,362.93,169861
1789403700,362.93,362.94,362.56,362.675,175918
1789404000,362.675,362.68,362.2,362.295,206615
1789404300,362.2852,363.71,361.94,363.495,335043
1789404600,363.49,363.5499,362.27,362.33,222969
1789404900,362.3,362.805,362.2225,362.7555,160665
1789405200,362.775,363.1099,362.65,362.67,154215
1789405500,362.65,362.9499,362.3806,362.53,136182
1789405800,362.555,363.04,362.44,362.665,127905
1789406100,362.655,362.7899,362.28,362.345,118557
1789406400,362.345,362.95,362.25,362.81,100665
1789406700,362.85,363.25,362.79,362.9093,453960
1789407000,362.86,363.03,362.25,362.525,325130
1789407300,362.59,362.9,362.36,362.87,137925
1789407600,362.815,362.87,362.41,362.6,79742
1789407900,362.63,362.72,362.4,362.58,69350
1789408200,362.565,362.67,362.09,362.35,179668
1789408500,362.34,362.465,362.11,362.27,135302
1789408800,362.2601,362.5,361.63,361.83,193895
1789409100,361.8466,361.8993,361.47,361.7199,173381
1789409400,361.69,361.7499,361.27,361.45,165847
1789409700,361.445,361.47,360.84,361.1,391574
1789410000,361.075,361.15,360.86,361.1,131245
1789410300,361.09,361.25,360.87,361.1,211267
1789410600,361.0775,361.22,360.87,360.89,141859
1789410900,360.9044,361.08,360.72,360.75,168011
1789411200,360.77,360.95,360.64,360.895,137995
1789411500,360.87,361.14,360.72,360.9,155134
1789411800,360.94,361.0,360.7,360.88,112346
1789412100,360.83,361.02,360.62,360.85,169858
1789412400,360.83,361.07,360.67,360.67,155090
1789412700,360.68,360.8,360.01,360.12,241731
1789413000,360.105,360.17,359.65,359.7,347368
1789413300,359.696,359.84,359.5,359.6,225478
1789413600,359.615,359.795,359.37,359.43,257226
1789413900,359.45,360.4926,359.445,360.31,371767
1789414200,360.295,360.64,360.1,360.24,400591
1789414500,360.2704,360.4783,360.06,360.26,205439
1789414800,360.235,360.55,360.1564,360.39,176543
1789415100,360.37,360.49,359.9301,360.185,398434
1789415400,360.18,360.3784,359.3,359.4399,560490
1789415700,359.41,359.41,358.53,358.97,3364668
1789479000,358.725,360.69,354.6313,355.485,1490044
1789479300,355.55,361.72,355.55,361.6,1135424
1789479600,361.64,362.11,360.15,361.05,941372
1789479900,361.08,361.75,360.33,361.4778,529988
1789480200,361.4056,362.0,360.0801,360.59,694174
1789480500,360.6567,361.3,358.63,359.15,538023
1789480800,359.1,360.19,359.01,359.7036,413120
1789481100,359.71,359.88,358.16,358.345,367848
1789481400,358.345,359.6599,358.32,359.07,295691
1789481700,359.05,359.965,358.95,359.445,259990
1789482000,359.3801,359.55,358.67,358.93,227428
1789482300,358.93,359.55,358.8,359.29,261043
1789482600,359.25,359.29,358.11,358.875,271414
1789482900,358.875,358.94,358.1,358.42,195291
1789483200,358.37,358.4,357.63,357.778,343783
1789483500,357.8258,358.42,357.145,357.15,266367
1789483800,357.195,357.195,355.89,356.05,440751
1789484100,356.112,357.8097,355.88,357.61,414514
1789484400,357.5609,358.33,357.5501,358.0829,254558
1789484700,358.07,359.915,358.0,359.635,456353
1789485000,359.635,359.98,358.87,359.175,374743
1789485300,359.12,360.32,358.8501,360.19,287603
1789485600,360.235,361.88,359.96,361.59,608059
1789485900,361.57,361.94,360.19,360.84,695930
1789486200,360.93,361.14,359.6238,360.84,327418
1789486500,360.89,360.95,359.71,359.9401,229995
1789486800,359.97,361.0,359.91,360.74,215152
