time,open,high,low,close,volume
1786028400,313.36,313.3699,309.66,310.1,2906831
1786030200,310.105,310.41,309.23,309.54,2040983
1786032000,309.53,311.26,309.25,311.157,1733554
1786033800,311.16,311.76,311.12,311.66,1291165
1786035600,311.65,311.76,310.71,311.2006,2523734
1786037400,311.21,312.18,311.1801,312.16,1065510
1786039200,312.18,312.42,311.8,312.24,1317879
1786041000,312.2477,312.47,311.88,312.27,1010345
1786042800,312.27,312.82,312.0901,312.58,2017716
1786044600,312.59,312.94,311.78,312.41,10443324
1786109400,311.32,313.81,310.74,311.735,4169706
1786111200,311.69,314.135,311.65,314.08,2554992
1786113000,314.09,314.81,313.65,314.318,2596168
1786114800,314.31,314.35,313.0,313.36,1565513
1786116600,313.36,313.42,312.02,312.15,1867384
1786118400,312.14,312.43,311.54,311.69,1391217
1786120200,311.695,312.489,311.6101,312.22,1070177
1786122000,312.225,312.9033,312.18,312.74,1103317
1786123800,312.74,313.25,312.59,312.98,1132794
1786125600,312.985,313.06,311.82,311.919,1233554
1786127400,311.9101,312.49,311.68,312.43,990469
1786129200,312.45,313.39,312.23,313.2775,1623403
1786131000,313.28,314.18,312.925,313.33,11056271
1786368600,306.71,307.42,304.63,307.05,7869706
1786370400,307.01,307.4559,305.95,306.88,3362530
1786372200,306.8971,307.2099,306.225,307.125,2117683
1786374000,307.125,307.14,306.281,306.5585,1555025
1786375800,306.5205,307.23,306.32,307.18,1368053
1786377600,307.11,307.2472,305.05,305.53,2781882
1786379400,305.55,306.29,305.17,306.27,1624704
1786381200,306.27,306.79,306.22,306.47,1349244
1786383000,306.47,306.84,306.0,306.7277,1457619
1786384800,306.73,306.99,306.5201,306.715,1097082
1786386600,306.7199,307.26,306.6,307.04,1306013
1786388400,307.05,307.6699,307.04,307.23,1837347
1786390200,307.22,308.26,306.87,308.26,10722455
1786455000,307.75,309.97,305.67,306.29,3605629
1786456800,306.3,306.69,305.89,306.19,1694279
1786458600,306.19,306.94,306.12,306.59,1208551
1786460400,306.6,306.77,306.05,306.705,1323732
1786462200,306.7,307.61,306.4909,307.25,1344470
1786464000,307.23,307.37,306.45,306.555,1312361
1786465800,306.57,306.59,305.6987,306.2391,1401034
1786467600,306.24,306.31,305.965,306.19,917414
1786469400,306.165,306.52,305.76,306.025,1298235
1786471200,306.025,306.025,302.79,303.3,2873315
1786473000,303.2757,304.59,302.97,304.345,2200938
1786474800,304.35,305.2,304.0,305.16,1765068
1786476600,305.16,305.3,303.75,304.91,10443062
1786541400,305.6,305.66,302.18,303.37,3822652
1786543200,303.385,304.32,302.26,302.345,2802894
1786545000,302.36,303.19,302.06,302.43,2502238
1786546800,302.43,302.83,301.03,301.08,2346508
1786548600,301.0899,301.29,300.57,301.17,1956558
1786550400,301.1899,301.82,301.0,301.51,1616209
1786552200,301.515,302.23,301.41,302.16,1367293
1786554000,302.165,302.51,302.04,302.1601,1218280
1786555800,302.17,302.2977,301.27,301.505,1599655
1786557600,301.51,301.79,301.06,301.125,1514155
1786559400,301.12,302.0399,301.04,301.41,2727485
1786561200,301.4192,301.71,301.17,301.68,1927265
1786563000,301.67,302.25,301.0,302.25,10882502
1786627800,304.0,304.75,302.05,304.5801,4513341
1786629600,304.58,305.96,304.15,305.645,3351323
1786631400,305.66,306.0,304.5397,305.105,2223987
1786633200,305.13,305.19,303.55,303.72,2070493
1786635000,303.73,303.985,302.77,302.788,1651531
1786636800,302.79,303.87,302.57,303.43,1389542
1786638600,303.435,303.76,303.01,303.03,1182064
1786640400,303.04,303.385,302.85,303.34,1094478
1786642200,303.3301,303.9,303.08,303.435,996160
1786644000,303.435,303.52,302.93,303.31,1060712
1786645800,303.31,303.94,303.13,303.18,1600282
1786647600,303.195,304.61,303.03,304.4,2100643
1786649400,304.38,305.32,303.97,305.26,10271869
1786714200,306.0,307.49,305.56,306.1,3323550
1786716000,306.07,306.3565,304.76,304.99,1801604
1786717800,305.02,305.43,304.66,305.16,1279083
1786719600,305.16,305.9599,304.3,305.5329,1495876
1786721400,305.545,305.9168,305.415,305.665,857876
1786723200,305.64,305.71,304.97,305.445,797096
1786725000,305.445,305.51,305.12,305.43,1060953
1786726800,305.435,305.565,305.08,305.1944,656740
1786728600,305.195,306.16,305.04,306.05,1093117
1786730400,306.0401,306.25,305.58,305.979,1487373
1786732200,305.98,306.18,305.56,305.58,943258
1786734000,305.6,306.05,305.27,305.945,1039936
1786735800,305.93,306.04,305.5,305.93,8626343
1786973400,306.13,307.66,304.055,305.44,3479922
1786975200,305.39,305.56,304.46,304.495,1714842
1786977000,304.4842,304.82,303.65,304.13,2193510
1786978800,304.14,304.91,303.8,304.535,1951246
1786980600,304.54,304.5951,303.055,303.19,1702491
1786982400,303.175,303.8,303.05,303.555,1228243
1786984200,303.56,304.0392,302.939,303.04,1286025
1786986000,303.03,304.425,303.02,304.415,1203716
1786987800,304.415,304.6499,304.08,304.305,917139
1786989600,304.3,304.94,303.96,304.705,1545765
1786991400,304.7,305.99,304.6905,305.68,1619838
1786993200,305.685,306.16,305.59,306.145,1305575
1786995000,306.15,306.32,305.03,305.59,9888901
1787059800,307.49,307.9,305.74,307.29,4660350
1787061600,307.3,310.27,307.15,309.6599,5197431
1787063400,309.64,311.49,309.6,310.395,3556348
1787065200,310.41,311.15,309.92,310.43,2241788
1787067000,310.43,310.5199,309.34,309.54,1944575
1787068800,309.54,310.64,309.012,310.615,1821229
1787070600,310.62,310.76,310.2,310.75,1403322
1787072400,310.7401,310.94,310.2701,310.4,1942302
1787074200,310.4,310.44,309.87,310.13,2547769
1787076000,310.125,310.6499,309.75,310.6277,1431396
1787077800,310.61,311.24,310.35,310.37,1790288
1787079600,310.37,310.43,309.37,309.71,2011171
1787081400,309.695,311.069,309.6014,310.03,13871187
1787146200,310.15,316.39,309.6,316.365,5747830
1787148000,316.39,317.81,315.37,316.01,5085082
1787149800,315.96,318.33,315.755,317.8689,2836689
1787151600,317.88,319.2799,317.86,318.18,2572819
1787153400,318.185,318.23,315.966,316.295,1725130
1787155200,316.3,317.45,316.0,316.56,1399148
1787157000,316.55,316.55,314.65,315.095,2207912
1787158800,315.12,315.17,314.49,315.06,1324482
1787160600,315.06,315.819,314.95,315.2027,1339762
1787162400,315.192,315.71,314.775,314.84,1485737
1787164200,314.86,315.2296,314.29,314.87,2893226
1787166000,314.885,316.73,314.7652,316.6784,2194145
1787167800,316.66,316.9,315.2,316.83,11652295
1787232600,317.32,320.28,316.7,317.2799,4172216
1787234400,317.23,317.62,316.22,316.47,2012825
1787236200,316.43,317.48,316.17,317.42,1160874
1787238000,317.43,317.78,316.0,317.22,1835481
1787239800,317.2299,317.25,315.96,316.91,1146377
1787241600,316.91,317.0887,316.06,316.465,868438
1787243400,316.465,317.54,316.29,317.21,1017845
1787245200,317.2,317.63,316.67,316.67,1008583
1787247000,316.66,316.86,316.26,316.32,911948
1787248800,316.31,316.31,314.82,314.84,1633187
1787250600,314.8101,315.7,314.78,315.1279,1226947
1787252400,315.12,315.12,313.3,313.37,1929927
1787254200,313.39,313.65,310.65,311.3,12490301
1787319000,312.15,312.38,307.01,307.38,8430684
1787320800,307.38,308.23,307.09,307.795,4648006
1787322600,307.82,309.5,307.6,309.455,2150441
1787324400,309.46,310.64,309.25,310.6,4625368
1787326200,310.615,311.93,310.4,311.51,2853711
1787328000,311.525,311.82,311.0,311.2032,1405440
1787329800,311.2,311.2,310.27,311.005,1206698
1787331600,310.99,311.64,310.89,311.06,1269839
1787333400,311.02,311.16,309.42,309.56,1215897
1787335200,309.53,309.61,308.4005,308.47,2094498
1787337000,308.475,308.965,308.16,308.783,1387278
1787338800,308.78,309.85,308.4,309.74,1648027
1787340600,309.75,310.179,309.16,309.35,8653498
1787578200,311.47,312.34,309.97,311.875,3685924
1787580000,311.85,313.1999,311.7001,312.94,2609549
1787581800,312.93,313.33,312.5,312.97,2104346
1787583600,312.975,313.16,311.53,312.24,2254470
1787585400,312.24,312.39,311.58,311.6997,1097387
1787587200,311.68,312.02,311.34,311.9286,862668
1787589000,311.91,313.36,311.86,312.94,1246379
1787590800,312.94,312.94,311.87,312.1199,947792
1787592600,312.119,312.35,311.7,312.0101,924627
1787594400,312.02,312.11,311.5,311.74,1044133
1787596200,311.72,311.84,310.72,311.59,1164693
1787598000,311.57,311.6557,311.02,311.25,1024048
1787599800,311.23,311.2799,310.172,310.34,8491049
1787664600,310.95,313.58,310.04,310.44,3133536
1787666400,310.46,310.75,309.65,310.085,1726247
1787668200,310.08,310.79,309.0371,309.09,1608838
1787670000,309.09,309.49,308.39,309.3101,1317476
1787671800,309.31,309.85,309.22,309.6,1104522
1787673600,309.59,310.19,309.305,309.955,802416
1787675400,309.95,310.1,309.5,310.035,688516
1787677200,310.035,310.04,309.5801,309.655,643999
1787679000,309.655,309.83,309.31,309.465,1016748
1787680800,309.47,309.72,308.61,309.54,1441128
1787682600,309.555,309.61,308.415,308.58,997964
1787684400,308.6,309.3951,308.21,308.9701,1211450
1787686200,308.9701,310.3,308.62,309.9,7408679
1787751000,310.24,312.7,308.8001,312.5,3137986
1787752800,312.465,313.4199,311.65,311.795,2209012
1787754600,311.79,312.865,311.66,312.8,1271464
1787756400,312.825,313.45,312.46,312.52,1730437
1787758200,312.52,313.62,312.18,312.94,1313841
1787760000,312.9,313.94,312.37,313.2947,1273740
1787761800,313.305,313.48,312.5,313.03,964334
1787763600,313.025,313.27,312.53,313.13,949373
1787765400,313.155,313.25,312.6501,312.94,1222583
1787767200,312.95,313.18,312.73,313.0499,764470
1787769000,313.03,315.1,312.95,314.565,1996844
1787770800,314.57,315.25,314.44,314.8446,1852886
1787772600,314.86,315.43,313.19,313.45,10291755
1787837400,310.5,312.102,309.4001,311.62,3807719
1787839200,311.58,311.9899,309.63,310.7921,2814383
1787841000,310.8,313.78,310.63,313.4,2248955
1787842800,313.42,315.16,313.42,314.65,1739548
1787844600,314.655,315.0799,314.15,314.805,1441007
1787846400,314.82,314.97,314.1101,314.57,1366954
1787848200,314.565,315.1815,314.25,315.0,982843
1787850000,315.03,315.4,314.74,315.27,960032
1787851800,315.28,315.34,314.49,314.825,873570
1787853600,314.85,314.91,313.9935,314.18,802817
1787855400,314.2,314.587,313.57,313.8795,858327
1787857200,313.85,314.38,313.445,313.57,1036370
1787859000,313.58,315.09,313.37,314.58,10611853
1787923800,316.99,318.13,315.4504,316.78,3415975
1787925600,316.77,317.178,316.05,316.725,1992022
1787927400,316.725,320.7789,316.52,320.71,4047583
1787929200,320.71,322.03,320.03,321.94,3345604
1787931000,321.955,322.37,321.11,321.48,2657844
1787932800,321.5,321.86,320.535,320.97,1746217
1787934600,320.945,321.52,320.6136,320.845,1237697
1787936400,320.82,320.83,319.5801,319.74,1303649
1787938200,319.81,320.04,319.37,319.69,1003364
1787940000,319.71,320.05,319.4,319.54,1005190
1787941800,319.55,319.815,319.05,319.815,1831817
1787943600,319.82,319.99,319.24,319.545,1420801
1787945400,319.55,320.33,319.5,319.7,10234298
1788183000,319.56,321.235,316.74,317.26,3798527
1788184800,317.205,317.245,315.45,315.71,1964539
1788186600,315.71,315.71,314.36,315.38,1797377
1788188400,315.38,315.82,314.9,315.0699,1509708
1788190200,315.04,315.225,314.59,314.66,1075404
1788192000,314.665,314.87,313.94,314.67,1361202
1788193800,314.6,316.0,312.8,313.76,2767052
1788195600,313.76,314.25,313.41,313.88,1127078
1788197400,313.85,315.195,313.385,315.0749,1268141
1788199200,315.08,316.02,314.91,315.685,1426989
1788201000,315.6819,315.9154,315.01,315.39,932375
1788202800,315.395,316.16,315.395,316.025,1295143
1788204600,316.03,317.69,315.71,316.85,14360543
1788269400,316.98,322.75,314.737,322.695,7244796
1788271200,322.695,325.39,321.47,325.3445,6483827
1788273000,325.3351,325.86,324.24,324.38,3827474
1788274800,324.39,325.44,322.74,324.6,3232848
1788276600,324.62,327.2268,324.02,326.36,3335965
1788278400,326.38,327.3,325.34,326.66,2167267
1788280200,326.68,326.885,325.32,325.86,2209629
1788282000,325.85,325.97,324.485,324.65,2288043
1788283800,324.69,325.22,324.32,325.21,1256650
1788285600,325.22,325.75,324.63,325.21,1623085
1788287400,325.2,325.86,324.3905,325.545,1698372
1788289200,325.54,325.93,325.06,325.57,1800601
1788291000,325.61,325.888,324.1,325.13,12812253
1788355800,326.97,328.4,324.07,325.19,4539455
1788357600,325.16,325.185,323.53,324.57,2856606
1788359400,324.585,325.08,324.0,324.6191,1617974
1788361200,324.65,326.55,324.11,326.55,1592083
1788363000,326.53,327.055,323.895,325.01,3277307
1788364800,325.01,326.19,324.115,324.6699,2382117
1788366600,324.66,326.238,324.62,326.12,1481484
1788368400,326.13,326.5,325.07,325.075,1210420
1788370200,325.075,326.19,324.6804,325.955,1177275
1788372000,325.95,326.49,325.7201,326.2955,1367430
